1118	75404	rmeerbot
809	75410	mlenoe
1102	75428	aorr
1101	75428	bweslake
810	75432	mlenoe
1117	75449	aorr
1116	75449	bweslake
1104	75455	aorr
1103	75455	bweslake
811	75461	dho
812	75476	dho
813	75487	jinikori
13	75493	jinikori
561	75505	jinikori
814	75536	rwestbro
980	75547	dravenel
822	75554	rwestbro
829	75563	rwestbro
823	75572	mjarvis
830	75589	mjarvis
825	75591	dborus
832	75607	dborus
59	75639	tgibson
717	75668	jjorne
719	75673	myates
267	75684	ngresens
332	75696	epoyer
334	75703	ecolanto
335	75712	ecolanto
336	75729	ecolanto
29	75730	ecolanto
1253	75748	nrubel
1254	75756	nrubel
887	75767	ngresens
1242	75775	ccadoret
1248	75781	ehomerin
1249	75794	schao
1252	75801	schao
1263	75816	jdubler
1264	75827	ewiereng
1108	75838	ewiereng
1120	75840	ewiereng
1256	75852	mguillor
798	75869	ehomerin
799	75874	ccadoret
733	75883	jdubler
818	75895	mguillor
880	75908	nrubel
881	75913	nrubel
1259	75924	dbrooks
66	75931	kdoughty
653	75945	rpeck
690	75959	rpeck
1003	75962	pburgett
2	75977	pburgett
796	75986	pburgett
385	75990	cding
1257	76035	ahughes
485	76064	sashenfe
484	76070	sashenfe
486	76088	sashenfe
487	76097	sashenfe
1303	76101	leblancr
1318	76138	leblancr
1319	76138	msmithpf
1320	76140	leblancr
1321	76140	msmithpf
1322	76152	leblancr
1323	76152	msmithpf
474	76169	leblancr
475	76169	msmithpf
488	76174	leblancr
489	76174	msmithpf
410	76207	dgildea
1262	76215	ameridet
884	76221	ameridet
8	76250	mguillor
1063	76273	gagrawal
216	76284	rdees
1245	76296	ahughes
621	76304	jmichael
1151	76310	srajeev
1195	76328	akalandr
1194	76328	gpowell
1193	76332	lrothenb
130	76349	jcantlon
137	76355	rjacobs
1181	76361	bmeguid
842	76376	bmeguid
1183	76387	alee
1184	76393	jduggan
478	76409	harriswi
838	76414	acohon
1197	76437	alee
1196	76437	rharding
1199	76446	rstone
1200	76458	jjohnson
397	76471	tpawlick
1165	76485	ggamm
444	76492	edeci
